Image_Name,Laplacian_Variance,Entropy,Contrast,Brightness,Edge_Density,MOS
image_0.jpg,143.63502971184062,4.125716742746937,71.36253169234303,57.75225817529115,0.0295935350788272,3.7926468560789806
image_1.jpg,287.67857660247904,6.545641645055122,26.731197199603905,129.7031947352222,0.18148505226911768,3.1443854653764816
image_2.jpg,232.99848545285127,5.257423924305307,32.930297127569105,131.09526824151598,0.10599795076509286,2.238110465145311
image_3.jpg,199.66462104925915,6.034282764658811,91.88433508216634,145.61448522473097,0.16702691856047092,4.255180078827795
image_4.jpg,89.00466011060914,7.6302658957043725,68.5143247727672,158.91370005839923,0.07080942419581623,3.738924690215517
image_5.jpg,88.99863008405066,4.9971689165955,20.73576412933037,196.37781191938018,0.1801494134142781,1.6504677573795652
image_6.jpg,64.52090304204987,5.641531692142519,28.11772342928257,127.4450522451793,0.083948318959491,4.64370873797537
image_7.jpg,266.54403644373383,7.022204554172195,73.08014152864446,98.44347094118689,0.012059153781256689,4.290148971692676
image_8.jpg,200.2787529358022,4.91519266196649,20.404926707697495,169.27792921530556,0.1820225755196601,4.799199653167696
image_9.jpg,227.01814444901137,4.3079196393151715,32.86464411339989,90.62483768931114,0.02734446858936538,3.90287803355344
image_10.jpg,55.14612357395061,5.1590058116550725,63.89870314932689,115.84571310584542,0.07066959114217883,3.4536607837431594
image_11.jpg,292.4774630404986,4.644885149016018,75.35161581541546,61.76845720133989,0.19051177373965295,2.6729721451624755
image_12.jpg,258.11066020010543,7.718790609370292,72.15690076020805,53.80261151231863,0.19061535791813566,4.730913933416053
image_13.jpg,103.08477766956904,7.232481518257668,37.941544756844785,194.39726220168876,0.11895319874342436,4.464255558001634
image_14.jpg,95.45624180177515,6.533615026041694,76.97433770780287,175.39701807683088,0.13004907031226187,1.1808746804247576
image_15.jpg,95.85112746335845,7.485842360750871,38.97992699974401,154.3961309140547,0.09520464917588076,1.105467897989008
image_16.jpg,126.06056073988444,7.214688307596457,46.03197585274142,111.34294166214048,0.06571004662263226,2.5058534675121984
image_17.jpg,181.18910790805947,4.746280235544143,79.71931240944193,75.99414801062687,0.07244626362028403,4.242213323127332
image_18.jpg,157.98625466052894,7.570235993959911,71.97063192377718,73.4655564006629,0.1377785066546373,4.949104517259778
image_19.jpg,122.80728504951048,6.157368967662602,87.93787283953424,87.5364347246893,0.15295116059315922,1.6016675644141127
image_20.jpg,202.96322368059487,7.229760620656251,72.60903138402747,132.3839997059181,0.16040001830791123,3.3765228614085405
image_21.jpg,84.87346516301045,7.584365199693973,65.46468826683773,157.18938840500937,0.16002744713096526,2.523563426524086
image_22.jpg,123.03616213380454,5.2720138998874555,27.493981426247398,149.0296065076597,0.027329159579251174,4.879657591258413
image_23.jpg,141.59046082342292,4.440207698110707,49.41726424475468,91.99008454189143,0.10393985789349047,4.368475692542835
image_24.jpg,164.01749605425897,4.911740650167767,41.216189414538036,193.2297920994791,0.020936164403162413,4.353314818844551
image_25.jpg,246.2939903482534,5.708431154505025,39.51917147032668,160.68453750436527,0.11441048764150975,2.874772639179881
image_26.jpg,99.91844553958992,7.272059063689973,97.84084438019565,133.15310787671012,0.09389079526094163,2.6592780093506607
image_27.jpg,178.5586096034029,7.442922333025374,51.44781797334083,141.75811193515284,0.17866379472407698,2.093628287722825
image_28.jpg,198.1036422155106,4.027808522124763,91.36372441416907,112.94000936416849,0.07667385238489495,1.2255019866037085
image_29.jpg,61.61260317999943,6.042989210310263,70.49109007978103,87.15964842517363,0.032242733121245114,4.458889505020213
image_30.jpg,201.8862129753596,5.669644012595116,83.58490428333187,103.39590179768925,0.03716841959003881,4.251604036520311
image_31.jpg,92.63103092182288,4.888431241882921,60.21096744841537,163.67691656965536,0.15468702002631973,4.998870693144522
image_32.jpg,66.26289824631988,4.479461469334732,66.15231077010873,52.15902329446338,0.1274614320300896,4.9865473482956215
image_33.jpg,287.2213843133333,5.350460685614512,59.401415505509114,67.41089607603743,0.029213308463330145,3.22172682241051
image_34.jpg,291.40800826863983,7.771638815650077,35.61943902384356,56.90039630326291,0.025980293161849514,4.075949660722042
image_35.jpg,252.09933702911528,5.292811728083021,77.79616922092043,56.10932034784552,0.1431841349772328,4.7790629195297125
image_36.jpg,126.15344229334268,6.075162486973465,42.46178899526846,178.3190876016511,0.02382497120919677,4.398589562709645
image_37.jpg,74.41802850159597,6.812075835580711,21.945277314516307,155.54867890700353,0.1661534112651677,1.9893924069727906
image_38.jpg,221.05825662803923,5.454518409517176,71.63778367257342,121.12607436309878,0.14418602315973428,2.802176541240374
image_39.jpg,160.03812343490034,7.887128330883843,34.16885435256391,64.67512409765023,0.025456268321960955,1.51663766060598
image_40.jpg,80.5095587111947,7.849789179768445,95.23668674823314,123.74238126752485,0.026119165676186468,4.8162041090348895
image_41.jpg,173.79422752781755,5.007129183301457,96.31428616020699,121.02076561708485,0.19746151991522334,3.42469853780352
image_42.jpg,58.5971302788046,5.988994023569542,93.18915121763588,75.98028048650228,0.08111145119366285,1.9145712220138509
image_43.jpg,277.3301005196955,5.203513239267078,49.61269602043555,115.07774738569596,0.08042200794270928,3.686802737623427
image_44.jpg,114.69499540000423,5.1393619775098704,21.236529322309394,109.775710159606,0.1644319177789255,3.4725129618315833
image_45.jpg,215.6305710884955,4.147547789418131,94.26548500701803,142.37751470783246,0.18997722970293315,2.432650872131362
image_46.jpg,127.92776902235273,6.438257335919587,54.254731865385146,145.26404763014656,0.19734020212634548,1.454230368798516
image_47.jpg,180.0170052944527,6.010716092915446,97.33238552349357,56.795601465806676,0.15314185519919893,3.6862927823711984
image_48.jpg,186.67756983581992,4.205915004999957,97.08959816714022,106.19189219397069,0.08148932125087399,3.081230803615173
image_49.jpg,96.21361388138176,5.114585856946446,88.24075643738881,143.87898735713546,0.025865136172747064,4.089273566942557
image_50.jpg,292.3961569411397,7.633063543866615,43.55591136556686,125.47043878701315,0.15765791402621301,3.0806540044479735
image_51.jpg,243.78320584027864,4.958247562667889,50.807818288154024,178.47347617824835,0.11609680744980296,4.408726001274161
image_52.jpg,284.87473539104724,4.579579488364892,88.09093372134855,148.80404474284177,0.09060218175692548,3.207627355097942
image_53.jpg,273.70683760691225,5.9578110411102525,45.35376041250221,74.44016406221445,0.18220733316799984,3.243751886141545
image_54.jpg,199.47499470277128,7.942601816442403,33.5594197348874,60.58531211006448,0.031127521638168752,4.5066144106333805
image_55.jpg,280.4685587557792,4.968221086046002,64.54410099666802,146.36289173094735,0.10359876981526324,2.613931464849588
image_56.jpg,72.12312551297987,6.688542189623514,94.89238193286248,53.976696581243274,0.012157192505809624,1.536060913802563
image_57.jpg,98.9957156047863,7.04647846131487,75.68238373399784,137.8663371910195,0.09904552197888399,1.115130705253356
image_58.jpg,61.30682222763451,4.950550175969599,65.6048936071492,191.03453621374365,0.0206976223795491,4.0205490226944764
image_59.jpg,131.33258269081608,6.912865394447438,27.77411950166148,136.32112668138183,0.032575404090933666,3.4812382054138586
image_60.jpg,147.1693224223705,5.4711325308770125,69.20057813593358,108.22548893097829,0.03232998688764993,3.8163190723968943
image_61.jpg,117.83725794347397,6.5292233223743175,99.20430800834106,146.49323276635297,0.13334995740205208,1.851856646035643
image_62.jpg,257.18437728798233,6.534118843043579,31.20672121892192,118.73793357372749,0.15174852706043043,1.545485902347079
image_63.jpg,139.18833167339733,6.143098736299034,61.46637218909894,131.84251839739022,0.12084006536846033,1.0581786626715277
image_64.jpg,120.23362742184518,4.361159080217633,90.18984575423643,191.21972131647877,0.19281278421016299,2.402350235226388
image_65.jpg,185.67402078956212,7.341209982356952,79.26148942033635,107.91539567011614,0.08122541010950377,3.3596707474185323
image_66.jpg,85.23105624369066,5.283120259886943,75.76125927962144,194.17858457358713,0.06428529639355354,2.5689761803989293
image_67.jpg,250.54924518850993,4.746074041599417,76.19872671896874,185.80259629340955,0.17503383435599745,2.7498996880949163
image_68.jpg,68.6376609199427,4.163100566219056,48.75929209758041,79.36867021839447,0.052483209318696,4.616634777974994
image_69.jpg,296.72173415012935,6.363571772752968,43.487347541159465,60.40419513127482,0.19301228249371616,2.3930218680932014
image_70.jpg,243.06119232416435,6.71025744736913,84.74889243828109,65.116700206614,0.012309350191065105,3.055957956639243
image_71.jpg,99.6789203835431,4.066351315711424,84.80907157433447,52.73327384773246,0.19427697707445143,4.134612050964572
image_72.jpg,51.3805292809006,6.048372233197124,89.3657854864083,64.16644411338926,0.018200383270609462,2.5861711292850806
image_73.jpg,253.86535711370854,4.905983100791752,93.05924420451771,152.45101601245352,0.1793171916026335,3.488346800911494
image_74.jpg,226.71433596190428,6.5806911616378,60.90739190887503,60.678297269034346,0.11026321072639697,4.44945483498698
image_75.jpg,232.25179201024682,4.697465716019966,60.12130357497597,97.8463445440642,0.19866331126266706,4.7980824946305685
image_76.jpg,242.81758667148642,6.763750952409864,83.86361431734201,176.73129664541818,0.024021347299725784,1.5882939237161517
image_77.jpg,68.5111629335226,5.54694138520215,71.99711446222122,53.49079036037388,0.11523231403625095,4.706350500645978
image_78.jpg,139.61643213606817,7.746919954946938,76.15735018061628,172.17027238834038,0.19416748176762882,2.9684651723181528
image_79.jpg,78.96726488128243,4.550083776583973,83.66341355488808,92.27821621600998,0.10938859039232827,2.0329775531958334
image_80.jpg,265.7758564688984,5.364265404201034,91.2004273454053,67.72472414324844,0.12958574124569988,2.8365430249530452
image_81.jpg,205.82453170688947,4.453894084962356,47.03961254812286,154.5105748046226,0.14219225090707727,4.920130301141908
image_82.jpg,132.7245062131623,7.698774473114251,50.04663621119552,144.3414270169826,0.0963628023058769,2.9704723759714784
image_83.jpg,65.88958757150591,7.509357413523924,27.51855518726952,181.62080202905796,0.12923603521597204,2.315006441150033
image_84.jpg,127.74558042891555,5.031766510860622,66.26241127969392,160.26065657058285,0.12101971926538904,3.533603417266903
image_85.jpg,131.29583050668674,6.639936184136716,22.875381903739367,170.5221395577273,0.1812200219932879,1.9605824751127723
image_86.jpg,232.40154458451602,7.268888800804863,57.24784145059681,92.30518588569598,0.018634812264876996,1.3034533124346557
image_87.jpg,209.38936783880328,6.22080324639785,63.411570776606126,76.61593156695842,0.06338300602252377,1.515518887642597
image_88.jpg,271.8031856440816,6.1186023134240255,42.92330017026275,162.59221274612875,0.19057818197454618,1.5121833558310898
image_89.jpg,168.05373129048732,4.967409163601807,67.26666084552086,171.0252108900896,0.1791501189392741,1.6076107740491774
image_90.jpg,79.89856148457542,4.372411071223597,22.440019995123954,198.575771300101,0.09657478302928546,1.5553086905976405
image_91.jpg,228.31119680574875,7.5888630318133075,22.987855099937153,111.89265153671397,0.127825193582292,3.5634989792128584
image_92.jpg,240.19626215422437,7.601672228653322,85.80804485277267,105.80271286891747,0.0627024247664152,1.7275203375965793
image_93.jpg,190.31929939237406,6.532405829093072,48.81525131290103,166.46194411129954,0.04574302034751465,2.382669133295453
image_94.jpg,242.74179498864024,5.356119164194803,30.16484101215078,101.12053103795267,0.0981026969385966,4.587153639624047
image_95.jpg,173.4488990910977,5.396838298450644,61.77946080438435,189.6135988405347,0.07713692332495004,2.8958465610514894
image_96.jpg,180.68320734549852,6.903822715480958,81.59948424788887,178.76191277645177,0.12089466125166569,3.6702309540841087
image_97.jpg,156.8852545896374,7.588441039810308,37.26568219974745,114.34910410625275,0.02476958102334712,1.6892794848065193
image_98.jpg,56.3547816860238,7.548345697060469,69.83123806552001,162.6306601687246,0.19513501345657164,1.769156075234683
image_99.jpg,76.97285674832611,7.1195021834304955,26.82779719950144,163.18143111270234,0.19738004145112456,1.1634744650659155
